SUP AREA,YEAR,CDC,DISTRICT NAME,SCHL CODE,SCHOOL NAME,BEG GRADE,END GRADE,EXIST 3 YRS,S1 ELA,S1 MA,S1 SC,S1 SS,S2 ELA,S2 MA,S2 SC,S2 SS,S3 1-3,S3 4,S3 5-6,S3 HSR,S4 Att,S5 Grad,Total Pts Ernd,Total Pts Poss,Pct Pts Ernd,,KEY
A,2017,096094,MEHLVILLE R-IX,4070,BLADES ELEM., K,05,Y,16,9,16,0,3,0,0,0,0,0,0,0,10,0,66.0,70.0,94.3%,,
A,2016,096094,MEHLVILLE R-IX,4070,BLADES ELEM., K,05,Y,16,15,9,0,3,1,0,0,0,0,0,0,10,0,59.0,70.0,84.3%,,
A,2015,096094,MEHLVILLE R-IX,4070,BLADES ELEM., K,05,Y,15,16,12,0,0,4,3,0,0,0,0,0,10,0,65.0,70.0,92.9%,,
A,2014,096094,MEHLVILLE R-IX,4070,BLADES ELEM., K,05,Y,16,15,12,0,4,2,0,0,0,0,0,0,10,0,59.0,70.0,84.3%,,
A,2017,096094,MEHLVILLE R-IX,4080,FORDER ELEM., K,05,Y,15,15,16,0,4,2,3,0,0,0,0,0,10,0,67.0,70.0,95.7%,,
A,2016,096094,MEHLVILLE R-IX,4080,FORDER ELEM., K,05,Y,15,15,16,0,4,2,4,0,0,0,0,0,10,0,68.0,70.0,97.1%,,
A,2015,096094,MEHLVILLE R-IX,4080,FORDER ELEM., K,05,Y,15,9,16,0,2,2,4,0,0,0,0,0,10,0,68.0,70.0,97.1%,,
A,2014,096094,MEHLVILLE R-IX,4080,FORDER ELEM., K,05,Y,16,15,12,0,4,3,4,0,0,0,0,0,10,0,64.0,70.0,91.4%,,
A,2017,096094,MEHLVILLE R-IX,4090,HAGEMANN ELEM., K,05,Y,16,12,9,0,4,2,0,0,0,0,0,0,10,0,59.0,70.0,84.3%,,
A,2016,096094,MEHLVILLE R-IX,4090,HAGEMANN ELEM., K,05,Y,16,16,12,0,4,4,0,0,0,0,0,0,10,0,62.0,70.0,88.6%,,
A,2015,096094,MEHLVILLE R-IX,4090,HAGEMANN ELEM., K,05,Y,16,16,16,0,2,2,3,0,0,0,0,0,10,0,67.0,70.0,95.7%,,
A,2014,096094,MEHLVILLE R-IX,4090,HAGEMANN ELEM., K,05,Y,12,16,16,0,3,3,3,0,0,0,0,0,10,0,63.0,70.0,90.0%,,
A,2017,096094,MEHLVILLE R-IX,5000,OAKVILLE ELEM., K,05,Y,15,9,16,0,2,0,3,0,0,0,0,0,10,0,68.0,70.0,97.1%,,
A,2016,096094,MEHLVILLE R-IX,5000,OAKVILLE ELEM., K,05,Y,15,9,16,0,2,2,4,0,0,0,0,0,10,0,69.0,70.0,98.6%,,
A,2015,096094,MEHLVILLE R-IX,5000,OAKVILLE ELEM., K,05,Y,16,12,16,0,4,4,4,0,0,0,0,0,10,0,69.0,70.0,98.6%,,
A,2014,096094,MEHLVILLE R-IX,5000,OAKVILLE ELEM., K,05,Y,15,15,9,0,4,4,2,0,0,0,0,0,10,0,59.0,70.0,84.3%,,
A,2017,096094,MEHLVILLE R-IX,5020,POINT ELEM., K,05,Y,16,16,16,0,4,2,2,0,0,0,0,0,10,0,68.0,70.0,97.1%,,
A,2016,096094,MEHLVILLE R-IX,5020,POINT ELEM., K,05,Y,16,16,16,0,4,3,0,0,0,0,0,0,10,0,66.0,70.0,94.3%,,
A,2015,096094,MEHLVILLE R-IX,5020,POINT ELEM., K,05,Y,16,16,16,0,3,4,2,0,0,0,0,0,10,0,67.0,70.0,95.7%,,
A,2014,096094,MEHLVILLE R-IX,5020,POINT ELEM., K,05,Y,16,16,16,0,2,4,3,0,0,0,0,0,10,0,67.0,70.0,95.7%,,
A,2017,096094,MEHLVILLE R-IX,5040,ROGERS ELEM., K,05,Y,16,12,16,0,4,2,2,0,0,0,0,0,10,0,68.0,70.0,97.1%,,
A,2016,096094,MEHLVILLE R-IX,5040,ROGERS ELEM., K,05,Y,16,16,16,0,4,4,3,0,0,0,0,0,10,0,69.0,70.0,98.6%,,
A,2015,096094,MEHLVILLE R-IX,5040,ROGERS ELEM., K,05,Y,15,16,16,0,4,4,0,0,0,0,0,0,10,0,65.0,70.0,92.9%,,
A,2014,096094,MEHLVILLE R-IX,5040,ROGERS ELEM., K,05,Y,12,12,16,0,2,2,2,0,0,0,0,0,10,0,56.0,70.0,80.0%,,
A,2017,096094,MEHLVILLE R-IX,5060,TRAUTWEIN ELEM., K,05,Y,16,0,16,0,4,0,2,0,0,0,0,0,10,0,65.0,70.0,92.9%,,
A,2016,096094,MEHLVILLE R-IX,5060,TRAUTWEIN ELEM., K,05,Y,15,15,16,0,2,0,3,0,0,0,0,0,10,0,65.0,70.0,92.9%,,
A,2015,096094,MEHLVILLE R-IX,5060,TRAUTWEIN ELEM., K,05,Y,15,15,16,0,4,1,3,0,0,0,0,0,10,0,65.0,70.0,92.9%,,
A,2014,096094,MEHLVILLE R-IX,5060,TRAUTWEIN ELEM., K,05,Y,15,15,16,0,4,2,3,0,0,0,0,0,10,0,65.0,70.0,92.9%,,
A,2017,096094,MEHLVILLE R-IX,5100,WOHLWEND ELEM., K,05,Y,16,9,9,0,4,0,2,0,0,0,0,0,10,0,60.0,70.0,85.7%,,
A,2016,096094,MEHLVILLE R-IX,5100,WOHLWEND ELEM., K,05,Y,16,9,16,0,4,0,4,0,0,0,0,0,10,0,69.0,70.0,98.6%,,
A,2015,096094,MEHLVILLE R-IX,5100,WOHLWEND ELEM., K,05,Y,16,15,12,0,4,4,4,0,0,0,0,0,10,0,65.0,70.0,92.9%,,
A,2014,096094,MEHLVILLE R-IX,5100,WOHLWEND ELEM., K,05,Y,16,15,12,0,4,2,2,0,0,0,0,0,10,0,61.0,70.0,87.1%,,
A,2017,096095,PARKWAY C-2,1050,CENTRAL HIGH,09,12,Y,*,*,16,8,*,*,3,2,10,10,10,0,9.5,30,*,140.0,*,,
A,2016,096095,PARKWAY C-2,1050,CENTRAL HIGH,09,12,Y,16,16,16,8,3,4,4,1.5,10,10,10,0,7.5,30,137.0,140.0,97.9%,,
A,2015,096095,PARKWAY C-2,1050,CENTRAL HIGH,09,12,Y,16,16,16,8,4,4,4,2,10,10,10,0,7.5,30,137.5,140.0,98.2%,,
A,2014,096095,PARKWAY C-2,1050,CENTRAL HIGH,09,12,Y,16,16,16,8,4,4,4,1.5,10,10,10,0,9.5,30,139.0,140.0,99.3%,,
A,2017,096095,PARKWAY C-2,1075,NORTH HIGH,09,12,Y,*,*,16,8,*,*,3,1.5,10,10,10,0,7.5,30,*,140.0,*,,
A,2016,096095,PARKWAY C-2,1075,NORTH HIGH,09,12,Y,16,16,16,8,3,4,4,1.5,10,10,10,0,7.5,30,136.0,140.0,97.1%,,
A,2015,096095,PARKWAY C-2,1075,NORTH HIGH,09,12,Y,16,16,16,8,3,4,4,2,10,10,10,0,8,30,137.0,140.0,97.9%,,
A,2014,096095,PARKWAY C-2,1075,NORTH HIGH,09,12,Y,16,9,16,6,3,2,4,1,10,10,10,0,8,30,125.0,140.0,89.3%,,
A,2017,096095,PARKWAY C-2,1080,WEST HIGH,09,12,Y,*,*,16,8,*,*,4,1.5,10,10,10,0,9.5,30,*,140.0,*,,
A,2016,096095,PARKWAY C-2,1080,WEST HIGH,09,12,Y,16,16,16,8,3,4,4,1.5,10,10,10,0,7.5,30,137.0,140.0,97.9%,,
A,2015,096095,PARKWAY C-2,1080,WEST HIGH,09,12,Y,16,16,16,8,3,4,4,2,10,10,10,0,7.5,30,137.5,140.0,98.2%,,
A,2014,096095,PARKWAY C-2,1080,WEST HIGH,09,12,Y,16,16,16,8,4,3,4,1.5,10,10,10,0,9.5,30,138.0,140.0,98.6%,,
A,2015,096095,PARKWAY C-2,1085,FERN RIDGE HIGH,09,12,Y,16,12,9,8,4,3,2,1.5,8,6,10,0,7.5,18,105.0,140.0,75.0%,,
A,2014,096095,PARKWAY C-2,1085,FERN RIDGE HIGH,09,12,Y,16,12,12,8,4,3,3,1.5,8,0,0,0,7.5,18,93.0,140.0,66.4%,,
A,2017,096095,PARKWAY C-2,1090,SOUTH HIGH,09,12,Y,*,*,16,8,*,*,4,2,10,10,10,0,7.5,30,*,140.0,*,,
A,2016,096095,PARKWAY C-2,1090,SOUTH HIGH,09,12,Y,16,16,16,8,3,4,4,1.5,10,10,10,0,7.5,30,136.0,140.0,97.1%,,
A,2015,096095,PARKWAY C-2,1090,SOUTH HIGH,09,12,Y,16,16,16,8,3,4,3,1.5,10,10,10,0,7.5,30,135.0,140.0,96.4%,,
A,2014,096095,PARKWAY C-2,1090,SOUTH HIGH,09,12,Y,16,12,16,6,3,3,4,1,10,10,10,0,7.5,30,128.5,140.0,91.8%,,
A,2017,096095,PARKWAY C-2,3000,SOUTHWEST MIDDLE,06,08,Y,16,9,16,0,3,2,3,0,0,0,0,0,10,0,69.0,70.0,98.6%,,
A,2016,096095,PARKWAY C-2,3000,SOUTHWEST MIDDLE,06,08,Y,16,15,16,0,4,0,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
A,2015,096095,PARKWAY C-2,3000,SOUTHWEST MIDDLE,06,08,Y,16,16,16,0,2,0,0,0,0,0,0,0,10,0,64.0,70.0,91.4%,,
A,2014,096095,PARKWAY C-2,3000,SOUTHWEST MIDDLE,06,08,Y,16,16,16,0,2,4,2,0,0,0,0,0,10,0,66.0,70.0,94.3%,,
A,2017,096095,PARKWAY C-2,3020,CENTRAL MIDDLE,06,08,Y,16,16,16,0,4,2,0,0,0,0,0,0,10,0,65.0,70.0,92.9%,,
A,2016,096095,PARKWAY C-2,3020,CENTRAL MIDDLE,06,08,Y,16,16,16,0,2,2,0,0,0,0,0,0,10,0,64.0,70.0,91.4%,,
A,2015,096095,PARKWAY C-2,3020,CENTRAL MIDDLE,06,08,Y,16,16,16,0,2,2,2,0,0,0,0,0,10,0,66.0,70.0,94.3%,,
A,2014,096095,PARKWAY C-2,3020,CENTRAL MIDDLE,06,08,Y,16,16,16,0,3,3,2,0,0,0,0,0,10,0,66.0,70.0,94.3%,,
A,2017,096095,PARKWAY C-2,3040,NORTHEAST MIDDLE,06,08,Y,16,15,16,0,4,3,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
A,2016,096095,PARKWAY C-2,3040,NORTHEAST MIDDLE,06,08,Y,16,15,16,0,2,2,2,0,0,0,0,0,10,0,66.0,70.0,94.3%,,
A,2015,096095,PARKWAY C-2,3040,NORTHEAST MIDDLE,06,08,Y,16,15,16,0,2,3,2,0,0,0,0,0,10,0,66.0,70.0,94.3%,,
A,2014,096095,PARKWAY C-2,3040,NORTHEAST MIDDLE,06,08,Y,16,16,16,0,2,4,3,0,0,0,0,0,10,0,67.0,70.0,95.7%,,
A,2017,096095,PARKWAY C-2,3060,SOUTH MIDDLE,06,08,Y,16,16,16,0,4,0,2,0,0,0,0,0,10,0,68.0,70.0,97.1%,,
A,2016,096095,PARKWAY C-2,3060,SOUTH MIDDLE,06,08,Y,16,16,16,0,2,2,2,0,0,0,0,0,10,0,67.0,70.0,95.7%,,
A,2015,096095,PARKWAY C-2,3060,SOUTH MIDDLE,06,08,Y,16,16,16,0,2,4,2,0,0,0,0,0,10,0,67.0,70.0,95.7%,,
A,2014,096095,PARKWAY C-2,3060,SOUTH MIDDLE,06,08,Y,16,16,16,0,3,4,4,0,0,0,0,0,10,0,69.0,70.0,98.6%,,
A,2017,096095,PARKWAY C-2,3080,WEST MIDDLE,06,08,Y,16,16,16,0,2,2,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
A,2016,096095,PARKWAY C-2,3080,WEST MIDDLE,06,08,Y,16,16,16,0,3,2,3,0,0,0,0,0,10,0,69.0,70.0,98.6%,,
A,2015,096095,PARKWAY C-2,3080,WEST MIDDLE,06,08,Y,16,16,16,0,4,4,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
A,2014,096095,PARKWAY C-2,3080,WEST MIDDLE,06,08,Y,16,16,16,0,4,4,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
A,2017,096095,PARKWAY C-2,4020,BARRETTS ELEM., K,05,Y,16,16,16,0,4,4,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
A,2016,096095,PARKWAY C-2,4020,BARRETTS ELEM., K,05,Y,16,16,16,0,4,4,3,0,0,0,0,0,10,0,69.0,70.0,98.6%,,
A,2015,096095,PARKWAY C-2,4020,BARRETTS ELEM., K,05,Y,16,16,16,0,4,4,3,0,0,0,0,0,10,0,69.0,70.0,98.6%,,
A,2014,096095,PARKWAY C-2,4020,BARRETTS ELEM., K,05,Y,16,16,16,0,4,4,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
A,2017,096095,PARKWAY C-2,4030,BELLERIVE ELEM., K,05,Y,16,15,16,0,4,4,2,0,0,0,0,0,10,0,68.0,70.0,97.1%,,
A,2016,096095,PARKWAY C-2,4030,BELLERIVE ELEM., K,05,Y,16,15,16,0,4,2,3,0,0,0,0,0,10,0,69.0,70.0,98.6%,,
A,2015,096095,PARKWAY C-2,4030,BELLERIVE ELEM., K,05,Y,16,16,16,0,4,4,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
A,2014,096095,PARKWAY C-2,4030,BELLERIVE ELEM., K,05,Y,16,16,16,0,4,4,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
A,2017,096095,PARKWAY C-2,4035,CARMAN TRAILS ELEM., K,05,Y,16,15,16,0,3,3,2,0,0,0,0,0,10,0,68.0,70.0,97.1%,,
A,2016,096095,PARKWAY C-2,4035,CARMAN TRAILS ELEM., K,05,Y,16,16,16,0,4,4,3,0,0,0,0,0,10,0,69.0,70.0,98.6%,,
A,2015,096095,PARKWAY C-2,4035,CARMAN TRAILS ELEM., K,05,Y,16,16,16,0,4,4,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
A,2014,096095,PARKWAY C-2,4035,CARMAN TRAILS ELEM., K,05,Y,16,15,16,0,4,2,3,0,0,0,0,0,10,0,66.0,70.0,94.3%,,
A,2017,096095,PARKWAY C-2,4040,CLAYMONT ELEM., K,05,Y,16,16,16,0,2,4,2,0,0,0,0,0,10,0,67.0,70.0,95.7%,,
A,2016,096095,PARKWAY C-2,4040,CLAYMONT ELEM., K,05,Y,16,16,16,0,2,4,3,0,0,0,0,0,10,0,68.0,70.0,97.1%,,
A,2015,096095,PARKWAY C-2,4040,CLAYMONT ELEM., K,05,Y,16,16,16,0,3,4,3,0,0,0,0,0,10,0,68.0,70.0,97.1%,,
A,2014,096095,PARKWAY C-2,4040,CLAYMONT ELEM., K,05,Y,16,16,16,0,3,4,4,0,0,0,0,0,10,0,69.0,70.0,98.6%,,
A,2017,096095,PARKWAY C-2,4060,CRAIG ELEM., K,05,Y,12,15,9,0,2,2,2,0,0,0,0,0,10,0,61.0,70.0,87.1%,,
A,2016,096095,PARKWAY C-2,4060,CRAIG ELEM., K,05,Y,15,9,16,0,4,2,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
A,2015,096095,PARKWAY C-2,4060,CRAIG ELEM., K,05,Y,16,16,16,0,2,4,3,0,0,0,0,0,10,0,68.0,70.0,97.1%,,
A,2014,096095,PARKWAY C-2,4060,CRAIG ELEM., K,05,Y,16,15,16,0,3,2,3,0,0,0,0,0,10,0,65.0,70.0,92.9%,,
A,2017,096095,PARKWAY C-2,4100,GREEN TRAILS ELEM., K,05,Y,16,16,16,0,4,4,3,0,0,0,0,0,10,0,69.0,70.0,98.6%,,
A,2016,096095,PARKWAY C-2,4100,GREEN TRAILS ELEM., K,05,Y,16,16,16,0,4,3,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
A,2015,096095,PARKWAY C-2,4100,GREEN TRAILS ELEM., K,05,Y,16,16,16,0,3,4,4,0,0,0,0,0,10,0,69.0,70.0,98.6%,,
A,2014,096095,PARKWAY C-2,4100,GREEN TRAILS ELEM., K,05,Y,16,16,16,0,3,4,4,0,0,0,0,0,10,0,69.0,70.0,98.6%,,
A,2017,096095,PARKWAY C-2,4110,HANNA WOODS ELEM., K,05,Y,15,15,9,0,4,4,0,0,0,0,0,0,10,0,59.0,70.0,84.3%,,
A,2016,096095,PARKWAY C-2,4110,HANNA WOODS ELEM., K,05,Y,15,16,12,0,2,2,2,0,0,0,0,0,10,0,64.0,70.0,91.4%,,
A,2015,096095,PARKWAY C-2,4110,HANNA WOODS ELEM., K,05,Y,16,16,16,0,4,4,3,0,0,0,0,0,10,0,69.0,70.0,98.6%,,
A,2014,096095,PARKWAY C-2,4110,HANNA WOODS ELEM., K,05,Y,16,16,16,0,3,4,3,0,0,0,0,0,10,0,68.0,70.0,97.1%,,
A,2017,096095,PARKWAY C-2,4120,HENRY ELEM., K,05,Y,16,16,16,0,2,2,3,0,0,0,0,0,10,0,69.0,70.0,98.6%,,
A,2016,096095,PARKWAY C-2,4120,HENRY ELEM., K,05,Y,16,16,16,0,3,2,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
A,2015,096095,PARKWAY C-2,4120,HENRY ELEM., K,05,Y,16,16,16,0,3,3,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
A,2014,096095,PARKWAY C-2,4120,HENRY ELEM., K,05,Y,16,16,16,0,4,4,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
A,2017,096095,PARKWAY C-2,4130,HIGHCROFT RIDGE ELEM., K,05,Y,16,16,16,0,3,4,2,0,0,0,0,0,10,0,68.0,70.0,97.1%,,
A,2016,096095,PARKWAY C-2,4130,HIGHCROFT RIDGE ELEM., K,05,Y,16,16,16,0,4,2,2,0,0,0,0,0,10,0,67.0,70.0,95.7%,,
A,2015,096095,PARKWAY C-2,4130,HIGHCROFT RIDGE ELEM., K,05,Y,16,16,16,0,4,2,4,0,0,0,0,0,10,0,69.0,70.0,98.6%,,
A,2014,096095,PARKWAY C-2,4130,HIGHCROFT RIDGE ELEM., K,05,Y,16,16,16,0,2,3,3,0,0,0,0,0,10,0,66.0,70.0,94.3%,,
A,2017,096095,PARKWAY C-2,4160,MASON RIDGE ELEM., K,05,Y,16,16,16,0,3,4,3,0,0,0,0,0,10,0,69.0,70.0,98.6%,,
A,2016,096095,PARKWAY C-2,4160,MASON RIDGE ELEM., K,05,Y,16,16,16,0,4,4,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
A,2015,096095,PARKWAY C-2,4160,MASON RIDGE ELEM., K,05,Y,16,16,16,0,4,4,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
A,2014,096095,PARKWAY C-2,4160,MASON RIDGE ELEM., K,05,Y,16,16,16,0,3,4,3,0,0,0,0,0,10,0,68.0,70.0,97.1%,,
A,2017,096095,PARKWAY C-2,4180,MCKELVEY ELEM., K,05,Y,16,16,16,0,4,4,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
A,2016,096095,PARKWAY C-2,4180,MCKELVEY ELEM., K,05,Y,16,16,16,0,4,4,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
A,2015,096095,PARKWAY C-2,4180,MCKELVEY ELEM., K,05,Y,16,16,16,0,4,4,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
A,2014,096095,PARKWAY C-2,4180,MCKELVEY ELEM., K,05,Y,16,16,16,0,4,4,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
A,2017,096095,PARKWAY C-2,4190,OAK BROOK ELEM., K,05,Y,16,16,16,0,4,2,3,0,0,0,0,0,10,0,69.0,70.0,98.6%,,
A,2016,096095,PARKWAY C-2,4190,OAK BROOK ELEM., K,05,Y,16,16,16,0,2,2,3,0,0,0,0,0,10,0,68.0,70.0,97.1%,,
A,2015,096095,PARKWAY C-2,4190,OAK BROOK ELEM., K,05,Y,16,16,16,0,2,4,4,0,0,0,0,0,10,0,69.0,70.0,98.6%,,
A,2014,096095,PARKWAY C-2,4190,OAK BROOK ELEM., K,05,Y,16,16,16,0,3,3,4,0,0,0,0,0,10,0,68.0,70.0,97.1%,,
A,2017,096095,PARKWAY C-2,4200,PIERREMONT ELEM., K,05,Y,16,16,16,0,4,4,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
A,2016,096095,PARKWAY C-2,4200,PIERREMONT ELEM., K,05,Y,16,16,16,0,4,4,3,0,0,0,0,0,10,0,69.0,70.0,98.6%,,
A,2015,096095,PARKWAY C-2,4200,PIERREMONT ELEM., K,05,Y,16,16,16,0,4,4,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
A,2014,096095,PARKWAY C-2,4200,PIERREMONT ELEM., K,05,Y,16,16,16,0,4,3,4,0,0,0,0,0,10,0,69.0,70.0,98.6%,,
A,2017,096095,PARKWAY C-2,4210,RIVER BEND ELEM., K,05,Y,16,16,16,0,4,2,2,0,0,0,0,0,10,0,68.0,70.0,97.1%,,
A,2016,096095,PARKWAY C-2,4210,RIVER BEND ELEM., K,05,Y,16,16,16,0,4,2,3,0,0,0,0,0,10,0,69.0,70.0,98.6%,,
A,2015,096095,PARKWAY C-2,4210,RIVER BEND ELEM., K,05,Y,16,16,16,0,4,4,3,0,0,0,0,0,10,0,69.0,70.0,98.6%,,
A,2014,096095,PARKWAY C-2,4210,RIVER BEND ELEM., K,05,Y,16,16,16,0,4,4,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
A,2017,096095,PARKWAY C-2,4220,ROSS ELEM., K,05,Y,16,16,16,0,4,4,2,0,0,0,0,0,10,0,68.0,70.0,97.1%,,
A,2016,096095,PARKWAY C-2,4220,ROSS ELEM., K,05,Y,16,16,16,0,4,4,3,0,0,0,0,0,10,0,69.0,70.0,98.6%,,
A,2015,096095,PARKWAY C-2,4220,ROSS ELEM., K,05,Y,16,16,16,0,4,4,3,0,0,0,0,0,10,0,69.0,70.0,98.6%,,
A,2014,096095,PARKWAY C-2,4220,ROSS ELEM., K,05,Y,16,16,16,0,4,4,3,0,0,0,0,0,10,0,69.0,70.0,98.6%,,
A,2017,096095,PARKWAY C-2,4235,SORRENTO SPRINGS ELEM., K,05,Y,16,16,16,0,2,4,3,0,0,0,0,0,10,0,69.0,70.0,98.6%,,
A,2016,096095,PARKWAY C-2,4235,SORRENTO SPRINGS ELEM., K,05,Y,16,16,16,0,4,4,3,0,0,0,0,0,10,0,69.0,70.0,98.6%,,
A,2015,096095,PARKWAY C-2,4235,SORRENTO SPRINGS ELEM., K,05,Y,16,16,16,0,4,4,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
A,2014,096095,PARKWAY C-2,4235,SORRENTO SPRINGS ELEM., K,05,Y,16,16,16,0,4,3,4,0,0,0,0,0,10,0,69.0,70.0,98.6%,,
A,2017,096095,PARKWAY C-2,4245,SHENANDOAH VALLEY ELEM., K,05,Y,16,16,16,0,4,4,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
A,2016,096095,PARKWAY C-2,4245,SHENANDOAH VALLEY ELEM., K,05,Y,16,16,16,0,4,2,3,0,0,0,0,0,10,0,69.0,70.0,98.6%,,
A,2015,096095,PARKWAY C-2,4245,SHENANDOAH VALLEY ELEM., K,05,Y,16,16,16,0,3,4,4,0,0,0,0,0,10,0,69.0,70.0,98.6%,,
A,2014,096095,PARKWAY C-2,4245,SHENANDOAH VALLEY ELEM., K,05,Y,16,16,16,0,3,3,4,0,0,0,0,0,10,0,68.0,70.0,97.1%,,
A,2017,096095,PARKWAY C-2,4260,WREN HOLLOW ELEM., K,05,Y,16,15,12,0,4,0,0,0,0,0,0,0,10,0,62.0,70.0,88.6%,,
A,2016,096095,PARKWAY C-2,4260,WREN HOLLOW ELEM., K,05,Y,16,16,16,0,2,3,2,0,0,0,0,0,10,0,66.0,70.0,94.3%,,
A,2015,096095,PARKWAY C-2,4260,WREN HOLLOW ELEM., K,05,Y,16,16,16,0,2,4,3,0,0,0,0,0,10,0,67.0,70.0,95.7%,,
A,2014,096095,PARKWAY C-2,4260,WREN HOLLOW ELEM., K,05,Y,16,15,16,0,2,2,4,0,0,0,0,0,10,0,65.0,70.0,92.9%,,
A,2017,096098,AFFTON 101,1050,AFFTON HIGH,09,12,Y,*,*,16,8,*,*,4,1.5,10,10,10,0,6,30,*,140.0,*,,
A,2016,096098,AFFTON 101,1050,AFFTON HIGH,09,12,Y,16,12,16,8,4,4,4,2,10,10,10,0,8,30,138.0,140.0,98.6%,,
A,2015,096098,AFFTON 101,1050,AFFTON HIGH,09,12,Y,16,16,16,8,4,4,4,2,10,10,10,0,8,30,138.0,140.0,98.6%,,
A,2014,096098,AFFTON 101,1050,AFFTON HIGH,09,12,Y,16,16,16,8,4,4,4,1.5,9.5,10,9.5,0,6,30,134.5,140.0,96.1%,,
A,2017,096098,AFFTON 101,3000,ROGERS MIDDLE,06,08,Y,15,9,9,0,2,0,2,0,0,0,0,0,7.5,0,56.5,70.0,80.7%,,
A,2016,096098,AFFTON 101,3000,ROGERS MIDDLE,06,08,Y,9,15,9,0,2,2,3,0,0,0,0,0,7.5,0,54.5,70.0,77.9%,,
A,2015,096098,AFFTON 101,3000,ROGERS MIDDLE,06,08,Y,9,16,16,0,2,2,4,0,0,0,0,0,7.5,0,62.5,70.0,89.3%,,
A,2014,096098,AFFTON 101,3000,ROGERS MIDDLE,06,08,Y,12,16,16,0,3,4,4,0,0,0,0,0,7.5,0,62.5,70.0,89.3%,,
A,2017,096098,AFFTON 101,4040,MESNIER PRIMARY SCH., K,02,Y,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10.0,10.0,100.0%,,
A,2016,096098,AFFTON 101,4040,MESNIER PRIMARY SCH., K,02,Y,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10.0,10.0,100.0%,,
A,2015,096098,AFFTON 101,4040,MESNIER PRIMARY SCH., K,02,Y,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10.0,10.0,100.0%,,
A,2014,096098,AFFTON 101,4040,MESNIER PRIMARY SCH., K,02,Y,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10.0,10.0,100.0%,,
A,2017,096098,AFFTON 101,4080,GOTSCH INTERMEDIATE SCH.,03,05,Y,12,9,12,0,2,2,2,0,0,0,0,0,10,0,62.0,70.0,88.6%,,
A,2016,096098,AFFTON 101,4080,GOTSCH INTERMEDIATE SCH.,03,05,Y,12,9,16,0,2,2,3,0,0,0,0,0,10,0,67.0,70.0,95.7%,,
A,2015,096098,AFFTON 101,4080,GOTSCH INTERMEDIATE SCH.,03,05,Y,16,12,16,0,3,2,3,0,0,0,0,0,10,0,67.0,70.0,95.7%,,
A,2014,096098,AFFTON 101,4080,GOTSCH INTERMEDIATE SCH.,03,05,Y,16,16,16,0,3,3,4,0,0,0,0,0,10,0,68.0,70.0,97.1%,,
A,2017,096099,BAYLESS,1050,BAYLESS SENIOR HIGH,09,12,Y,*,*,16,6,*,*,4,1.5,8,10,10,0,10,30,*,140.0,*,,
A,2016,096099,BAYLESS,1050,BAYLESS SENIOR HIGH,09,12,Y,16,16,16,8,3,4,4,2,8,10,10,0,10,30,138.0,140.0,98.6%,,
A,2015,096099,BAYLESS,1050,BAYLESS SR. HIGH,09,12,Y,16,16,16,8,4,4,4,2,6,9.5,10,0,10,30,135.5,140.0,96.8%,,
A,2014,096099,BAYLESS,1050,BAYLESS SR. HIGH,09,12,Y,16,16,16,8,4,4,4,2,8,8,7.5,0,10,30,133.5,140.0,95.4%,,
A,2017,096099,BAYLESS,2000,BAYLESS JUNIOR HIGH,06,08,Y,16,16,9,0,4,2,3,0,0,0,0,0,10,0,62.0,70.0,88.6%,,
A,2016,096099,BAYLESS,2000,BAYLESS JUNIOR HIGH SCHOOL,06,08,Y,16,16,12,0,4,4,3,0,0,0,0,0,10,0,65.0,70.0,92.9%,,
